timestamp,event_type,step,operation,domain_mode,agent_strategy_pref,retrieval_mode,query_artifact_id,retrieved_artifact_id,artifact_id,creator_id,accepted_by,relation_type,relevance_score,is_new_artifact,domain_size,retrieval_rank,retrieval_pool_size,retrieval_bucket,retrieval_estimated_novelty,retrieval_fallback_random,root_creator_id,lineage_depth,generation_step,entered_domain_step,views,shares,domain_entry_count,nearest_domain_artifact_id,nearest_domain_similarity,domain_source,domain_parent_id
2026-04-22T14:44:05.825732,domain_event,7,retrieve,flat,0.5,flat,8,8,8,8,,random,1.0,,20,0,19,random,,,8,0,0,0,3,3,3,6,0.9752369523048401,generation,
2026-04-22T14:44:05.830196,domain_event,7,retrieve,flat,0.5,flat,13,13,13,13,,random,1.0,,20,0,20,random,,,13,0,0,0,3,3,3,9,0.8747828006744385,generation,
2026-04-22T14:44:05.832549,domain_event,7,retrieve,flat,0.5,flat,159,10,10,10,,random,1.0,,20,0,20,random,,,10,0,0,0,3,3,3,3,0.9602482318878174,generation,
2026-04-22T14:44:07.577845,domain_event,8,retrieve,flat,0.5,flat,178,19,19,19,,random,1.0,,20,0,20,random,,,19,0,0,0,3,3,3,6,0.9999874830245972,generation,
2026-04-22T14:44:07.580091,domain_event,8,retrieve,flat,0.5,flat,13,13,13,13,,random,1.0,,20,0,20,random,,,13,0,0,0,3,3,3,9,0.8747828006744385,generation,
2026-04-22T14:44:07.582196,domain_event,8,retrieve,flat,0.5,flat,5,5,5,5,,random,1.0,,20,0,20,random,,,5,0,0,0,3,3,3,2,0.9920415878295898,generation,
2026-04-22T14:44:07.582621,domain_event,8,retrieve,flat,0.5,flat,178,1,1,1,,random,1.0,,20,0,20,random,,,1,0,0,0,3,3,3,0,0.9463279247283936,generation,
2026-04-22T14:44:07.582928,domain_event,8,retrieve,flat,0.5,flat,13,3,3,3,,random,1.0,,20,0,19,random,,,3,0,0,0,3,3,3,2,0.8931632041931152,generation,
2026-04-22T14:44:07.584470,domain_event,8,retrieve,flat,0.5,flat,10,10,10,10,,random,1.0,,20,0,20,random,,,10,0,0,0,3,3,3,3,0.9602482318878174,generation,
2026-04-22T14:44:07.584799,domain_event,8,retrieve,flat,0.5,flat,179,6,6,6,,random,1.0,,20,0,20,random,,,6,0,0,0,3,3,3,3,0.9950743913650513,generation,
2026-04-22T14:44:08.584598,domain_event,9,retrieve,flat,0.5,flat,184,5,5,5,,random,1.0,,20,0,20,random,,,5,0,0,0,3,3,3,2,0.9920415878295898,generation,
2026-04-22T14:44:08.584993,domain_event,9,retrieve,flat,0.5,flat,1,1,1,1,,random,1.0,,20,0,20,random,,,1,0,0,0,3,3,3,0,0.9463279247283936,generation,
2026-04-22T14:44:08.585301,domain_event,9,retrieve,flat,0.5,flat,199,17,17,17,,random,1.0,,20,0,20,random,,,17,0,0,0,3,3,3,9,0.9185404181480408,generation,
2026-04-22T14:44:09.039618,domain_event,10,retrieve,flat,0.5,flat,17,17,17,17,,random,1.0,,20,0,20,random,,,17,0,0,0,3,3,3,9,0.9185404181480408,generation,
2026-04-22T14:44:09.993686,domain_event,11,retrieve,flat,0.5,flat,238,8,8,8,,random,1.0,,20,0,20,random,,,8,0,0,0,3,3,3,6,0.9752369523048401,generation,
2026-04-22T14:44:11.413714,domain_event,12,retrieve,flat,0.5,flat,16,16,16,16,,random,1.0,,20,0,20,random,,,16,0,0,0,3,3,3,8,0.9661499261856079,generation,
2026-04-22T14:44:12.483146,domain_event,13,add,flat,,flat,,269,269,2,0,accepted_into_domain,,True,21,,,,,,2,2,13,13,2,2,1,7,0.9833171367645264,generation,13
2026-04-22T14:44:12.497111,domain_event,13,retrieve,flat,0.5,flat,262,15,15,15,,random,1.0,,21,0,21,random,,,15,0,0,0,3,3,3,12,0.980900228023529,generation,
2026-04-22T14:44:14.586850,domain_event,14,add,flat,,flat,,289,289,2,7,accepted_into_domain,,True,22,,,,,,2,3,14,14,2,2,1,11,0.9697034358978271,generation,13
2026-04-22T14:44:14.654520,domain_event,14,add,flat,,flat,,292,292,12,2,accepted_into_domain,,True,23,,,,,,12,2,14,14,1,1,1,4,0.9749079942703247,generation,5
2026-04-22T14:44:14.665947,domain_event,14,add,flat,,flat,,296,296,18,14,accepted_into_domain,,True,24,,,,,,18,2,14,14,2,2,1,16,0.9570136070251465,generation,17
2026-04-22T14:44:14.668024,domain_event,14,retrieve,flat,0.5,flat,284,5,5,5,,random,1.0,,24,0,24,random,,,5,0,0,0,3,3,3,2,0.9920415878295898,generation,
2026-04-22T14:44:15.860735,domain_event,15,add,flat,,flat,,303,303,18,7,accepted_into_domain,,True,25,,,,,,18,2,15,15,0,0,1,16,0.9765979051589966,generation,269
2026-04-22T14:44:15.873164,domain_event,15,add,flat,,flat,,316,316,18,11,accepted_into_domain,,True,26,,,,,,18,2,15,15,1,1,1,18,0.9641644358634949,generation,17
2026-04-22T14:44:15.884325,domain_event,15,add,flat,,flat,,318,318,18,7,accepted_into_domain,,True,27,,,,,,1,3,15,15,1,1,1,14,0.9966570138931274,generation,17
2026-04-22T14:44:15.886549,domain_event,15,retrieve,flat,0.5,flat,304,4,4,4,,random,1.0,,27,0,27,random,,,4,0,0,0,3,3,3,2,0.9598051309585571,generation,
2026-04-22T14:44:15.886898,domain_event,15,retrieve,flat,0.5,flat,235,3,3,3,,random,1.0,,27,0,27,random,,,3,0,0,0,3,3,3,2,0.8931632041931152,generation,
2026-04-22T14:44:17.117397,domain_event,16,add,flat,,flat,,327,327,18,5,accepted_into_domain,,True,28,,,,,,9,4,16,16,0,0,1,9,0.988378643989563,generation,318
2026-04-22T14:44:17.130418,domain_event,16,add,flat,,flat,,328,328,18,7,accepted_into_domain,,True,29,,,,,,18,2,16,16,1,1,1,14,0.9739311337471008,generation,17
2026-04-22T14:44:17.170479,domain_event,16,add,flat,,flat,,331,331,18,4,accepted_into_domain,,True,30,,,,,,18,3,16,16,0,0,1,316,0.9753737449645996,generation,316
2026-04-22T14:44:17.311632,domain_event,16,add,flat,,flat,,333,333,12,2,accepted_into_domain,,True,31,,,,,,7,2,16,16,0,0,1,5,1.0,generation,5
2026-04-22T14:44:17.325789,domain_event,16,add,flat,,flat,,338,338,18,1,accepted_into_domain,,True,32,,,,,,19,3,16,16,1,1,1,296,0.9927958846092224,generation,17
2026-04-22T14:44:17.338787,domain_event,16,add,flat,,flat,,338,338,18,6,accepted_into_domain,,False,32,,,,,,19,3,16,16,2,2,2,296,0.9927958846092224,generation,17
2026-04-22T14:44:17.341078,domain_event,16,retrieve,flat,0.5,flat,331,3,3,3,,random,1.0,,32,0,31,random,,,3,0,0,0,3,3,3,2,0.8931632041931152,generation,
2026-04-22T14:44:17.341457,domain_event,16,retrieve,flat,0.5,flat,327,1,1,1,,random,1.0,,32,0,31,random,,,1,0,0,0,3,3,3,0,0.9463279247283936,generation,
2026-04-22T14:44:18.931871,domain_event,17,add,flat,,flat,,348,348,18,1,accepted_into_domain,,True,33,,,,,,7,3,17,17,0,0,1,269,0.9811026453971863,generation,17
2026-04-22T14:44:18.989075,domain_event,17,add,flat,,flat,,351,351,18,4,accepted_into_domain,,True,34,,,,,,18,4,17,17,1,1,1,13,0.9791017770767212,generation,316
2026-04-22T14:44:19.509225,domain_event,17,add,flat,,flat,,352,352,12,5,accepted_into_domain,,True,35,,,,,,12,2,17,17,1,1,1,12,0.9475359916687012,generation,5
