timestamp,event_type,step,agent_id,artifact_id,expression,novelty,interest,sender_id,recipient_id,adopted,evaluated_novelty,evaluated_interest,accepted,creator_id,evaluator_id,domain_size,parent1_id,parent2_id,source,trigger_novelty,root_creator_id,lineage_depth,generation_step,entered_domain_step,views,shares,domain_entry_count,nearest_domain_artifact_id,nearest_domain_similarity,domain_source,domain_parent_id,domain_mode,agent_strategy_prefretrieval_relation_type,retrieval_score,retrieval_rank,retrieval_pool_size,retrieval_bucket,retrieval_estimated_novelty,retrieval_fallback_random,age,preferred_novelty
2026-04-22T21:39:33.388947,share,0,19,19,(isin (mod2 (cos (inv (add coord coord))))),,,19,18,False,1.0,0.5429526999080376,True,19,18,20,,,,,19,0,0,0,3,3,3,2,0.9538215398788452,generation,,flat,,,,,,,,,
2026-04-22T21:39:33.476253,generation,1,0,20,(inv (inv (cos (swirl (wave coord))))),1.0,0.7764339983591291,,,False,,,,0,0,20,0,9,,,9,1,1,,0,0,0,5,0.9973794221878052,generation,11,flat,,,,,,,,,
2026-04-22T21:39:33.481330,generation,1,1,21,(spiral (sqrt coord)),1.0,0.7638540382430835,,,False,,,,1,1,20,1,12,,,12,1,1,,0,0,0,10,0.989631175994873,generation,13,flat,,,,,,,,,
2026-04-22T21:39:33.485449,generation,1,2,22,(ripple (cube (wave (ripple (blend coord coord))))),1.0,0.5259909147130887,,,False,,,,2,2,20,2,13,,,13,1,1,,0,0,0,13,0.9890713095664978,generation,14,flat,,,,,,,,,
2026-04-22T21:39:33.490077,generation,1,3,23,(abs (sub (swirl (imax (add coord coord) (cosh coord))) (add (power (rot45 coord)) (swirl (log coord))))),1.0,0.6049925717723093,,,False,,,,3,3,20,3,8,,,8,1,1,,0,0,0,8,0.9799431562423706,generation,18,flat,,,,,,,,,
2026-04-22T21:39:33.490077,generation,1,4,24,(sin (inv (swirl (rolR (inv coord))))),0.9999966621398926,0.8488591169205288,,,False,,,,4,4,20,4,16,,,16,1,1,,0,0,0,16,1.0,generation,16,flat,,,,,,,,,
2026-04-22T21:39:33.498401,generation,1,5,25,(sqrt (sub (abs (power (ripple coord))) (ripple (tan (imax (tan (imax coord coord)) coord))))),1.0,0.760368968998312,,,False,,,,5,5,20,5,5,,,5,1,1,,0,0,0,5,0.9939988851547241,generation,3,flat,,,,,,,,,
2026-04-22T21:39:33.503581,generation,1,6,26,(norm (div (spiral (imin (swirl coord) (sin coord))) (cosh (blend (log coord) (swirl coord))))),1.0,0.6876842725367851,,,False,,,,6,6,20,6,3,,,3,1,1,,0,0,0,3,0.9920244812965393,generation,18,flat,,,,,,,,,
2026-04-22T21:39:33.508513,generation,1,7,27,(sub (swirl (spiral (sqrt (spiral coord)))) (spiral (tan (isin (mul coord coord))))),1.0,0.36467312278579145,,,False,,,,7,7,20,7,10,,,10,1,1,,0,0,0,16,0.9650298357009888,generation,17,flat,,,,,,,,,
2026-04-22T21:39:33.513558,generation,1,8,28,(abs (sub (swirl (imax (add coord coord) (cosh (cosh coord)))) (add (power (rot45 coord)) (swirl (log coord))))),1.0,0.6922579725479157,,,False,,,,8,8,20,8,15,,,15,1,1,,0,0,0,8,0.9905136823654175,generation,15,flat,,,,,,,,,
2026-04-22T21:39:33.517543,generation,1,9,29,(cosh (power (imax (norm coord) (add coord coord)))),1.0,0.8404170068133873,,,False,,,,9,9,20,9,4,,,4,1,1,,0,0,0,14,0.9508452415466309,generation,4,flat,,,,,,,,,
2026-04-22T21:39:33.522051,generation,1,10,30,(sub (swirl (spiral (isin (exp coord)))) (spiral (tan (isin (mul j coord))))),1.0,0.6817602672466384,,,False,,,,10,10,20,10,10,,,10,1,1,,0,0,0,10,0.9983336925506592,generation,13,flat,,,,,,,,,
2026-04-22T21:39:33.526621,generation,1,11,31,(isin (mod2 (cos (inv (inv (add coord coord)))))),1.0,0.8170270675307705,,,False,,,,11,11,20,11,19,,,19,1,1,,0,0,0,19,0.995215892791748,generation,19,flat,,,,,,,,,
2026-04-22T21:39:33.532227,generation,1,12,32,(rot45 (mul (mul (imax coord coord) (sinh coord)) (log coord))),1.0,0.840702835047102,,,False,,,,12,12,20,12,12,,,12,1,1,,0,0,0,19,0.9574583172798157,generation,6,flat,,,,,,,,,
2026-04-22T21:39:33.535214,generation,1,13,33,(isin (mod2 coord)),1.0,0.7290491440333138,,,False,,,,13,13,20,13,19,,,19,1,1,,0,0,0,2,0.9709844589233398,generation,19,flat,,,,,,,,,
2026-04-22T21:39:33.535214,generation,1,14,34,(sinh (rot45 coord)),1.0,0.8401796809370246,,,False,,,,14,14,20,14,4,,,4,1,1,,0,0,0,3,0.955471932888031,generation,4,flat,,,,,,,,,
2026-04-22T21:39:33.547994,generation,1,15,35,(sin (inv (swirl (rolR coord)))),1.0,0.6848351109954248,,,False,,,,15,15,20,15,16,,,16,1,1,,0,0,0,16,0.9781713485717773,generation,17,flat,,,,,,,,,
2026-04-22T21:39:33.553304,generation,1,16,36,(sin (inv (swirl (isin coord)))),1.0,0.6840443112340012,,,False,,,,16,16,20,16,16,,,16,1,1,,0,0,0,6,0.9998257160186768,generation,15,flat,,,,,,,,,
2026-04-22T21:39:33.558177,generation,1,17,37,(iexp (blend (cosh (imax (sin coord) (iexp (blend (cosh (imax (sin coord) (ripple coord))) (conj (abs (ilog coord))))))) (conj (abs (ilog coord))))),1.0,0.6220131387854919,,,False,,,,17,17,20,17,17,,,17,1,1,,0,0,0,12,0.9645625352859497,generation,18,flat,,,,,,,,,
2026-04-22T21:39:33.562622,generation,1,18,38,(norm (sinh (add (cosh coord) coord))),1.0,0.4667793762078982,,,False,,,,18,18,20,18,19,,,19,1,1,,0,0,0,18,0.9993628263473511,generation,19,flat,,,,,,,,,
